x1	x2	x3	x4	x5	x6	x7	x8	x9	response
4433.787806	6608.087204	42560.10992	2.717939	20.960257	174.983694	0	645.048946	0.193038	0
3346.36717	5845.129821	34196.70978	0.000735	19.269064	188.43084	0.207631	635.779393	0.169329	0
3845.8601	7504.50856	41505.96394	0.003342	23.031332	209.118066	0	1105.066561	0.108974	0
7434.180108	10120.22243	42913.3807	0.071112	48.76132	203.049894	0.11959	2236.376294	0.114428	1
4412.342383	7130.953441	32324.80729	0.048988	21.129413	208.135925	0	752.098104	0.153125	1
7319.240701	10903.22152	57208.57402	0.000523	39.486146	211.276884	0.080248	2444.86838	0.067961	1
3894.226773	6776.336683	38888.43892	0.01145	21.648185	213.757597	0.080688	898.160301	0.136076	0
4724.371455	6165.996087	37788.3049	0	21.355	182.017144	0.152095	899.713743	0.18	0
3399.058282	7540.549969	42920.46754	0.005996	24.793196	198.758018	0.083774	960.069819	0.059406	1
5355.245482	7048.323606	28346.48643	0	21.299413	208.606732	0.117013	742.54174	0.25	0
5047.516158	7757.884449	36497.36025	0.076544	38.59148	218.79762	0	2717.865243	0.054662	1
7226.404074	7783.161359	35544.48235	0	44.571321	195.426522	0.08093	3068.144477	0.065744	1
10809.04896	8896.132273	32693.77741	0.410911	36.196348	192.657726	0.087893	2410.050915	0.0625	1
4849.062041	6838.174583	40560.2976	0.006452	20.898914	213.137299	0.153387	882.281729	0.098305	0
5447.482966	6217.500674	34681.63685	0.000309	19.009459	193.9888	0.022571	642.972005	0.128472	0
6534.143743	8216.197515	62196.78628	1.6e-05	21.01735	210.416386	0	774.2606	0.101124	0
12608.05258	13607.90604	63978.94816	0.23472	68.89809	157.019837	1.066332	2100.420536	0.246753	1
7532.087757	8835.099774	36799.97032	0.015983	41.665081	180.500576	0.113842	2620.31631	0.108225	1
3632.804059	6582.27744	47492.68985	0.045496	21.915566	196.227091	0.079578	961.130646	0.151724	1
2765.886241	4917.900003	26887.98175	0.000192	21.18422	137.279756	0.050269	761.456554	0.111111	1
6967.450811	9474.585825	49257.98959	0	34.608974	213.87411	0.158698	2011.562231	0.11875	1
3530.500582	5712.488329	29751.13516	0.049762	21.890546	114.969968	0.415201	294.636571	0.103704	1
5710.14046	7027.092251	32378.23968	0	36.09193	214.348569	0.017526	2072.255161	0.075658	1
6015.433264	10422.49424	49171.43459	0.000768	34.912827	219.973579	0.004663	1674.072909	0.157343	0
4836.291358	5994.101513	28596.177	0.005898	20.325142	200.181931	0.217818	618.168471	0.120623	0
6213.754972	8372.087272	52119.25832	0.011579	31.344488	194.908963	0	2082.925205	0.122977	1
3782.88747	5757.974447	30710.72122	0.00271	21.077757	201.668781	0	878.302444	0.145161	0
1975.644462	5225.239676	32075.77035	0	20.19365	139.962634	0	552.880851	0.06422	0
3597.676551	6095.366839	32257.43784	0.002067	20.064283	194.342722	0.008908	827.914193	0.103679	0
4278.44403	8957.298557	39071.13961	1.7e-05	20.378358	200.438851	0.080688	702.723759	0.138235	0
5238.536485	8037.276475	52479.27852	0.061832	25.568289	201.448724	0	1275.733056	0.133588	1
4716.620364	8080.128998	80107.426	3.1e-05	21.670073	201.293769	0	841.338705	0.145963	0
5370.992807	6595.308678	31119.38413	0.016256	22.068749	206.008556	0.031886	962.58348	0.128472	0
4276.699899	6444.874956	44114.90821	0.41573	18.752593	197.946343	0.071246	684.3218	0.145215	0
5827.511535	6805.808061	36918.835	0	20.430355	124.165226	0.258376	583.269497	0.055556	1
3776.941207	5828.541175	27826.64408	0	20.837216	219.010122	0.043242	778.743445	0.146497	0
2496.868324	4856.55159	44566.49119	0.007122	18.5294	177.746151	0.030649	534.137437	0.151235	0
5082.830509	6625.94089	37179.85142	0.026181	18.86738	182.359212	0	669.169362	0.161184	1
6671.711074	7067.180707	37522.32117	0	36.713284	208.303363	0.090966	1941.602523	0.090909	1
3738.723539	6825.30217	34730.24432	5e-06	17.76192	110.383483	0	386.593949	0.092105	0
7286.68846	10554.09275	50345.98653	0.019288	32.650942	259.666215	0.080688	2022.399759	0.16242	1
7664.022237	9971.371245	35368.69327	0	38.011212	248.938316	0.177862	2574.085361	0.132075	1
5840.345121	10214.91749	76145.98816	0.001045	19.257569	207.481192	0	650.210382	0.143885	0
8940.599635	7980.774105	30760.52484	0.557592	39.355276	201.787881	0	2161.372931	0.203297	1
4636.447208	6664.080633	34843.7744	0.000472	18.000461	191.073324	0	560.99923	0.126623	0
6534.143743	8216.197515	62196.78628	1.6e-05	21.01735	210.416386	0	774.2606	0.101124	0
7307.729811	8480.114568	41956.86395	0.367345	23.560842	190.950231	0.084294	849.134506	0.152542	1
2628.524284	5592.978711	37283.14295	0.012507	19.517725	167.16024	0.087894	675.275302	0.101639	1
10132.44447	11923.71375	64317.66969	0.581945	31.231012	212.489845	0.029351	1658.672664	0.064394	1
5140.897656	8199.027567	43898.2087	0.019468	20.720894	215.509711	0.004628	692.945557	0.152174	0
3622.564559	6214.352874	43864.61651	0.000196	20.002126	201.557828	0.086409	687.126791	0.221184	1
3297.87335	5592.336667	33478.41033	0.001122	20.377474	217.621392	0.127567	756.672438	0.114983	0
3884.935121	7249.648436	34086.95626	0.004578	35.431876	178.736485	0.14377	1407.676409	0.08642	1
6534.143743	8216.197515	62196.78628	1.6e-05	21.01735	210.416386	0	774.2606	0.101124	0
5606.216748	6911.43788	33526.4098	0	19.501336	133.597316	0	580.637851	0.179402	0
4329.851866	7130.966577	42329.49826	0.045973	16.953067	145.771101	0	469.381393	0.162712	0
5440.955923	8884.405991	72368.56879	0.015696	20.677682	210.656248	0.031243	790.567579	0.082437	0
4412.714623	5211.045683	38299.99452	0	17.483137	177.730054	0.066646	497.827672	0.251592	0
4643.444224	6180.751459	29793.93755	0.010349	21.421304	199.943677	0.090057	955.19415	0.124204	0
4928.504392	6928.101961	34962.9611	0	22.194026	216.06138	0.078919	974.608867	0.082508	1
3134.186434	7394.287263	60931.72121	0.022722	21.175924	213.515237	0.011833	851.108337	0.072131	0
3363.160035	5867.511601	28738.61106	0	21.119002	212.936968	0.180257	751.175528	0.105919	1
