x1	x2	x3	x4	x5	x6	x7	x8	x9	response
3629.278564 6000.103516 36290.19141 0.007452 23.274019 188.45079 0.019446 1493.089355 0.248447 0
4176.450195 6624.694824 35210.64844 0.014527 23.330757 171.12323 0.008768 1411.177368 0.248387 0
4189.387695 6794.39502 32543.98633 0.000004 31.249651 184.200317 0.018255 2327.326416 0.258786 0
4559.110352 6694.335938 32058.00977 0.079405 22.902899 181.79541 0.002358 1596.323975 0.309904 0
3797.306885 5744.474609 35342.40625 0 25.332876 174.654785 0 1617.870972 0.325733 0
4095.545654 6009.008789 31917.79492 0 23.807564 184.328232 0.021959 1662.116943 0.247557 0
4186.432129 6465.632324 33402.70313 0.028526 27.408508 180.350449 0.023749 1755.61084 0.286604 0
3822.500977 6246.27832 35038.5 0.085837 23.08868 189.699997 0.010916 1489.949463 0.23871 0
5071.651855 7087.62793 33907.26172 0 26.641315 175.837326 0.075643 1685.833618 0.272425 0
4269.392578 6865.195801 33776.33984 0.000789 27.274536 178.053101 0.010798 1727.286011 0.197492 0
3001.416748 4906.768555 34927.52344 0.002765 25.885935 178.171844 0.016933 1680.257446 0.256329 0
3666.280518 6330.671875 31852.43164 0.067016 21.552338 175.560989 0.004419 1334.114014 0.275 0
4313.910645 7247.931152 34303.67969 0.008422 23.092789 181.841324 0.026353 1638.743774 0.31761 0
3953.643311 6578.017578 33936.53516 0.037286 31.979902 183.847595 0.024688 2208.82373 0.274143 0
5094.404297 7480.76416 38861.58984 0.112714 23.09561 183.128815 0.026405 1514.857178 0.151613 0
3985.438477 6163.186035 32688.00195 0 29.382858 186.055222 0.051481 1935.723633 0.219048 0
4490.880859 7014.960938 36225.17188 0.009611 26.136763 189.302505 0.016855 1744.531372 0.238854 0
4638.432129 7744.202148 39741.42969 0.004691 23.151936 183.34877 0.052274 1554.486816 0.253918 0
4880.87207 6914.255371 38104.46875 0.01508 25.8144 183.868393 0.00651 1895.68689 0.274834 0
4161.257324 6346.265625 33392.22266 0.00482 25.585705 172.362808 0.008518 1585.547241 0.2 0
5615.932129 7618.129883 34464.55859 0.000894 23.873762 184.848816 0.026674 1680.537109 0.215434 0
5399.844727 8088.868652 37190.94141 0.001581 26.348213 184.159348 0.016983 1848.445679 0.225806 0
6104.11084 8791.157227 35953.62891 0.017546 25.871136 183.043564 0.034074 1797.989258 0.20979 0
4383.242676 6890.733398 34934.28516 0.004435 21.705641 179.901352 0.044851 1574.037354 0.233227 0
4765.979004 7435.766602 34025.60938 0.065648 21.980013 175.808212 0.017886 1365.881348 0.29 0
4190.510254 6861.245117 34315.97656 0.008315 28.080704 174.742615 0.019667 1655.101685 0.27476 0
4658.029297 6574.356934 35055.04688 0.003001 29.057964 173.956711 0 1880.328003 0.243506 0
4306.933105 6905.817383 36244.01172 0.003329 28.296371 184.772644 0 1764.706299 0.204545 0
3786.619385 5713.858887 35071.29297 0.00274 24.4422 173.622467 0 1432.97937 0.267101 0
4334.416016 7276.647949 35269.58984 0.012948 20.388584 176.989151 0 1408.629639 0.182109 0
4543.011719 6510.556152 34596.79297 0 18.423119 176.305496 0.026545 1370.712769 0.220736 0
4099.828125 6416.699707 33046.30469 0.029672 33.07843 177.483124 0.014898 1782.243286 0.261981 0
3949.853271 5339.40625 30553.44727 0.00307 25.015989 180.434677 0.008538 1865.082153 0.149351 0
4868.249023 7934.421875 36170.38672 0.129718 22.837444 186.092102 0.019654 1676.030762 0.18239 0
5169.559082 6991.291504 39119.63672 0.002187 27.668985 166.604477 0.01361 1579.154175 0.207358 0
4704.496094 6932.624023 35613.50781 0.000082 27.07962 174.625961 0.013583 2024.885864 0.256667 0
4698.3125 7376.146973 39721.41797 0.026583 24.054586 177.467529 0.03008 1496.090088 0.211726 0
3826.487061 4713.786621 33474.69922 0.012725 24.082718 180.867798 0 1531.281616 0.261538 0
4491.112305 7423.72998 33344.46094 0.003967 26.344418 177.168198 0 1936.030029 0.209877 0
3530.383789 6229.683105 34651.18359 0.000238 24.339895 184.755554 0 1743.336914 0.237179 0
4357.097656 6947.617676 36135.07813 0.002614 25.065012 188.807602 0.040969 1653.153809 0.322684 0
3721.769531 5783.110352 35324.09375 1.687159 26.4974 172.736969 0.023567 1717.921021 0.230032 0
4369.422363 6719.11377 35418.28516 0.114083 24.769258 187.780472 0.040995 1899.608398 0.163987 0
3740.403076 5590.382812 35566.0625 0.000044 26.319813 176.370239 0.017417 1628.387939 0.262458 0
4632.500488 7521.24707 33780.02734 0.076297 22.980183 175.900803 0.003179 1458.007568 0.244514 0
3871.269531 6478.855469 36158.91797 0.082585 21.331684 176.189606 0.012854 1376.497192 0.226415 0
4718.448242 6732.041992 32537.79883 0.01114 28.376385 184.970688 0.025206 2011.728149 0.297735 0
3813.046631 6337.991211 36022.83594 0.001454 30.145346 181.917236 0.045402 1790.97644 0.211039 0
3946.162598 6825.418457 33951.33594 0.008171 20.51948 176.385178 0.011262 1398.98999 0.233227 1
4364.036133 6585.653809 32985.66797 0.002812 23.647997 167.954895 0.00232 1543.166626 0.255591 1
5156.546875 7618.953613 33945.66406 0.011237 25.074373 169.448547 0.006654 1710.564697 0.218954 1
4402.623535 6511.735352 31090.25195 0.001827 27.508205 165.675079 0.031592 1653.128296 0.249169 1
3841.229492 6299.385254 41507.5625 0 23.815943 174.426941 0 1378.241943 0.262687 1
4229.987793 6515.627441 33243.51172 0.039149 20.439613 171.425537 0.047032 1254.865356 0.253205 1
4145.098633 5890.192871 35202.57422 0.045606 24.654757 179.609146 0.07831 1559.004517 0.214984 1
3913.890381 6424.253418 33567.22266 0.000703 23.955873 172.764816 0.006545 1433.061523 0.246795 1
5410.594238 7788.707031 41205.55469 0.007064 26.926668 194.153015 0.008387 1965.686768 0.219136 1
5647.796875 8036.756836 35428.49219 0.00667 25.307995 192.0896 0.050511 1555.724365 0.224026 1
5845.522949 7634.70166 38541.72266 0.100611 26.923904 186.151581 0.019256 1990.684448 0.320132 1
4069.057861 6532.254395 32612.19336 0.010976 26.751032 175.209854 0.01905 1683.467651 0.257235 1
4148.686035 6614.525391 37968.07813 0.762206 24.320488 173.902008 0.018428 1747.488647 0.182119 1
7176.047852 8557.37207 36874.63281 0.799889 32.76857 180.294937 0.032681 2301.407471 0.306569 1
4531.365723 7008.833496 39370.10156 0.001027 24.939499 176.034958 0.019617 1565.928345 0.247649 1
5056.842773 7771.890625 40117.05078 0.006941 26.581644 184.028488 0 1870.004028 0.204545 1
4211.896484 5813.340332 33942.77344 0.019202 22.935631 184.800568 0.078268 1619.343872 0.159322 1
5154.371582 6137.931641 38823.18359 0.128671 28.874975 176.407852 0.052252 1817.420776 0.193772 1
4698.869141 6336.035156 34581.53906 0.223762 24.02759 170.975082 0.008649 1506.928223 0.144262 1
4396.748047 6458.84668 34392.58203 0.057187 24.166859 180.291245 0.16623 1714.572754 0.207237 1
5276.385254 7199.651855 43951.37109 0.934502 22.978407 175.508392 0.03384 1602.366089 0.142373 1
4042.047363 6841.915039 33078.90625 0.000129 18.185061 170.531509 0.033337 1140.140869 0.246057 1
3057.880371 5145.867188 34183.71875 0.044154 23.35067 173.360489 0.064799 1529.302124 0.299401 1
4022.139404 6445.445801 33545.875 0.121011 30.911856 183.731323 0.01868 1867.865723 0.178125 1
3980.125244 6314.813477 31096.13281 0.001495 18.95937 171.763748 0.046853 1186.808838 0.268987 1
6556.777832 8574.49707 34246.18359 0.077181 24.45863 180.887665 0.002228 1637.510498 0.168498 1
3865.034912 5585.729492 30904.92969 0.000083 24.521967 172.182739 0.012237 1430.074463 0.305921 1
4277.246094 6043.146973 29816.86133 0.759079 19.738119 176.695053 0.019744 1143.437378 0.169935 1
6586.789062 8175.986816 34435.98047 0.007071 24.863844 175.8797 0.017923 1665.329956 0.232143 1
5567.680176 6997.398438 33305.85156 0 26.122219 175.295395 0 1933.839111 0.253472 1
4967.710938 6902.246094 34656.24219 0.015031 25.144257 177.377914 0.011293 1741.494141 0.210702 1
4765.484375 7847.358398 34487.69141 0.00443 24.177235 185.968811 0.017268 1777.49707 0.254072 1
4734.69873 6359.201172 34490.43359 0.000019 22.047489 176.298233 0.006508 1494.284302 0.194631 1
5192.95166 6965.785645 33106.625 0.001091 21.988632 175.837326 0.048283 1314.78833 0.283217 1
4242.134277 6292.61084 33974.30469 0.011111 25.604795 171.12532 0.018792 1663.299561 0.254967 1
3583.596191 5613.321777 29901.31445 0.015076 23.83601 161.884308 0.004418 1317.216064 0.264331 1
4694.802734 6078.768555 31601.2832 0.001924 28.136967 177.946854 0.023658 1668.980713 0.275081 1
4746.525391 7432.415527 33179.57031 0.012888 29.021509 180.126205 0.003326 1802.380981 0.284375 1
4489.064453 6655.113281 35358.34766 0.006944 27.255163 184.975754 0.017808 1796.657959 0.19 1
4512.069336 5789.433594 37439.75781 0.257748 25.61484 178.432114 0.027945 1652.890991 0.211039 1
4084.398926 6791.518066 34628.73047 0 28.895447 185.176712 0.021305 1929.335205 0.249211 1
4330.762695 6866.930176 32248.7832 0.000705 18.892572 173.744415 0 1322.716919 0.142384 1
5774.231445 7553.302246 35529.66016 0 26.812855 180.306808 0.003577 1752.009521 0.260274 1
3323.178955 5554.705566 32109.2832 0.011397 21.830326 178.34317 0.047152 1315.456543 0.213836 1
5073.046387 7680.20166 35716.46094 0.003742 19.87578 179.951965 0.006824 1335.182251 0.203947 1
4677.961426 6674.117188 34246.61719 0.001198 22.268948 176.396591 0.002134 1533.532959 0.245902 1
3678.976807 5527.789062 33035.27734 0.00344 22.76779 176.472366 0.024532 1580.314087 0.245847 1
5494.901855 7383.454102 34525.81641 0.16017 22.932573 163.961487 0.02083 1363.945068 0.345048 1
5572.830566 8408.394531 33938.34375 0.26466 25.436377 179.567825 0 1810.322998 0.241935 1
5420.730469 7669.961914 36112.11719 0.001076 21.791487 179.813629 0.099681 1582.529175 0.2443 1
5252.453613 7111.922363 34449.69141 0.002634 22.337898 175.060715 0.024688 1486.660278 0.136213 1
4434.605469 6549.212891 35216.40625 0.023672 27.561472 179.429092 0.052252 1843.586548 0.229236 1
4175.950195 6556.656738 33481.25391 0.04198 25.234789 173.071533 0 1523.859863 0.302548 1
4169.412109 5882.339844 31012.45703 0.508318 21.354877 174.504486 0.023345 1306.109375 0.305031 1
3181.758545 5522.49707 31816.20117 0.002851 20.187429 172.884613 0.021385 1263.299805 0.234727 1
4749.743164 6937.228516 33267.84375 0.078404 24.811344 185.616623 0.014665 1826.43335 0.202658 1
3816.784668 6053.777344 33592.94531 0 25.587872 183.414093 0.003335 1797.88916 0.259615 1
3744.041748 6504.086426 36526.27734 0.004823 24.600502 172.251953 0.003381 1581.755493 0.278846 1
5196.942383 7346.65918 37452.65625 0.000801 26.066671 177.73201 0.002322 1700.293579 0.232026 1
3772.013916 5491.206055 29658.76953 1.301151 21.303341 169.976974 0.00456 1295.843506 0.238095 1
4071.635498 6994.863281 35701.48828 0.00013 27.738342 179.44754 0.01734 1765.982666 0.242902 1
4820.112793 6662.182617 31519.91797 0.005691 21.70248 174.735123 0.009452 1554.526611 0.185185 1
4936.522949 7370.147461 33387.42969 0.059046 24.784657 184.996063 0 1627.092407 0.234727 1
3838.545654 5981.566406 31475.81055 0.026319 22.77103 176.02327 0.007454 1578.318115 0.164474 1
5324.478516 6989.235352 32667.4668 0.000293 20.387342 181.846741 0.010707 1316.224487 0.192171 1
4792.740234 7242.405273 35819.34766 0.003407 24.190859 193.627655 0.027373 1919.924683 0.18328 1
5417.970215 7148.219238 33477.96484 0.003514 24.042982 181.668289 0.008531 1692.304321 0.225914 1
3535.831299 6215.505371 31581.75 0 21.667507 172.070633 0.002246 1403.692139 0.291536 1
6468.94043 7778.95459 34662.08984 0.000379 26.909439 188.978027 0.040604 1825.239746 0.255034 1
5074.644531 7666.99707 31395.13867 0.012194 23.759462 175.774155 0.034499 1363.121948 0.180428 1
3869.935547 6481.544922 32622.94336 0 27.981005 178.894791 0 1642.116699 0.295031 1
4662.47168 6555.852051 37274.90234 0.000043 23.845394 171.902191 0.021906 1487.862061 0.253205 1
4682.721191 7571.213867 36757.28906 0.001756 23.689676 177.904968 0.023562 1861.490845 0.246753 1
3342.22583 5908.352051 36771.13281 0 22.564478 174.34021 0.010384 1308.707764 0.289157 1
4415.389648 6750.205078 33943.13672 0.087424 28.234709 179.416306 0.066379 1935.399902 0.323432 1
6213.436523 7398.67041 38015.19922 0.028906 25.248245 185.779221 0.03555 1953.335938 0.267361 1
7209.61377 9085.962891 35443.04688 0.000108 22.318075 181.135117 0.008531 1582.73291 0.166144 1
4259.014648 6523.842285 30701.81836 0.396998 23.461033 169.261169 0 1511.609741 0.222222 1
4230.291504 6692.803711 37233.39063 0.005196 19.230976 165.972275 0.013692 1168.192261 0.24026 1
4187.864746 6559.619141 33042.96875 0.016425 29.923458 170.141647 0.002261 1847.868652 0.316993 1
4560.489746 7199.68457 36317.83594 0.000129 23.052097 168.490677 0.003293 1435.609985 0.310345 1
4141.427734 6784.962891 31661.28711 0.000206 24.77187 171.026321 0 1747.880493 0.271845 1
4108.447266 6652.424805 33712.8125 0.000406 20.78022 172.244278 0.011211 1338.449951 0.305296 1
3596.57959 5829.541016 35295.48438 0.004873 26.088615 178.34285 0 1691.109619 0.274194 1
5465.777832 6729.256836 31089.02734 0.000006 28.55407 179.708633 0.053138 1974.651733 0.241379 1
4890.47168 6759.572754 36804.99219 0.005543 29.342451 176.176788 0.020266 1918.102173 0.191638 1
4625.693848 7521.172363 36593.33594 0.000247 20.260263 181.212036 0.006436 1512.298584 0.179739 1
3978.02832 6423.65918 33695.01563 0.000296 24.152327 184.395432 0.021906 1627.257935 0.258786 1
4938.973145 7034.740234 29243.13477 0.00253 23.311563 167.01651 0.007006 1433.85376 0.239344 1
4161.604492 6194.026855 34224.96875 0.009668 23.527796 169.210022 0 1433.334839 0.313131 1
5419.050293 6582.041992 30817.25 0.152114 24.439245 178.501617 0.037924 1883.650024 0.282759 1
3328.436035 5058.02002 31598.67773 0.000703 24.868687 174.078979 0 1463.49707 0.199346 1
4999.314453 6974.999023 35560.51563 0.008204 22.61908 183.218033 0 1735.91394 0.259016 1
4857.241699 7176.178223 35654.26172 0.161206 21.026579 170.418274 0.00344 1385.347168 0.214286 1
3529.136719 5624.717773 36875.99609 0.000799 21.885292 180.966812 0.017516 1742.847656 0.183871 1
5670.40332 8191.554688 37065.94141 0.00033 30.104654 184.614929 0.004239 2066.581055 0.254717 1
4640.447754 7876.786621 49348.16406 0.027957 25.000879 180.748077 0 1663.546875 0.238854 1
5374.905762 7752.204102 50293.79688 0.068344 24.822781 172.867554 0.006424 1495.226074 0.233974 1
5468.505371 7112.333008 45657.80469 0.033798 24.33293 183.305328 0 1629.173706 0.261538 1
4848.400879 7751.649414 33306.26172 0.003275 21.307524 171.62616 0 1275.002441 0.186275 1
3717.199219 6066.140625 28845.45703 0 23.975889 171.081436 0.011247 1450.538574 0.317365 1
5629.020508 7357.951172 36036.4375 0.007378 28.115616 178.533371 0.002146 2148.561035 0.29 1
3838.144287 5928.479004 29958.9082 0.998472 24.098541 183.161316 0.00214 1790.026855 0.304615 1
4799.003418 6691.873535 38699.72656 0.00315 23.580475 177.38501 0.019355 1596.472778 0.442368 1
3537.519775 5368.940918 32524.80273 0 22.256233 172.386429 0.011324 1516.502075 0.234177 1
4228.602539 6697.037109 32503.44727 0.010635 21.26207 169.699356 0.006762 1599.522583 0.275316 1
3403.01416 6434.648926 37966.53125 0.012598 24.181721 172.791779 0.004471 1568.406738 0.225309 1
3854.546631 5890.279297 32693.70898 0.000959 23.617956 171.97879 0.046443 1529.547119 0.300971 1
3670.844971 5696.388184 33864.42969 0.013957 21.797222 166.92807 0.053224 1298.998901 0.256757 1
3446.336914 5823.633301 30235.79688 0.003561 21.429956 183.342499 0.023642 1408.549927 0.247813 1
5482.837402 7222.737305 38308.58984 0.785472 21.025726 167.363739 0.024497 1320.285522 0.121951 1
4837.038574 6603.291992 39438.44141 0.032298 26.901556 174.80397 0.037116 1859.027466 0.233227 1
4011.055908 6222.983887 45154.94141 0.09335 23.994352 176.794144 0 1288.398071 0.238854 1
4569.51123 5404.273438 29368.30273 5.013159 25.991446 181.882019 0 1567.30481 0.178914 1
4470.903809 7590.218262 40997.23438 0.065381 24.40773 185.084351 0.010813 1594.018799 0.218354 1
4256.929688 6560.411621 33686.36328 0.003443 24.314178 182.467575 0 1657.312012 0.220395 1
4705.793457 6739.304199 34868.03516 0.009245 22.440279 179.528702 0.034536 1570.324341 0.167763 1
3993.773438 6920.068359 39897.91406 0.001423 25.544434 179.528702 0 1784.141724 0.257329 1
5318.366211 8047.380859 39386.89063 0.076617 18.493122 177.987686 0.015084 1306.658813 0.308917 1
3793.735107 6609.901367 36907.45313 0.004881 24.727657 178.186829 0 1594.485962 0.204403 1
4152.198242 6381.384277 33614.27344 0.018298 23.798794 178.004089 0.010961 1697.999878 0.291803 1
4332.866699 6498.368652 32830.46094 0.013954 20.997604 177.398926 0 1349.493652 0.205387 1
4598.949707 6298.896973 38660.08984 0.09197 27.049398 178.498749 0.035343 1782.893433 0.211039 1
4761.138184 6256.880371 32644.72461 1.538346 25.748178 183.510712 0.047542 1566.221436 0.14726 1
5832.427246 7567.594238 40622.44922 0.578263 24.165533 177.873245 0.037832 1575.22168 0.19802 1
4277.081543 6656.683594 35929.82813 0.089119 25.496336 187.186752 0.002154 1633.423584 0.19195 1
3333.749268 5237.543945 33561.55469 0.017248 24.993221 181.905014 0.066249 1587.048096 0.233974 1
3784.929932 6441.540039 33336.99219 0 19.132639 181.440948 0.026369 1294.396851 0.298077 1
3414.40625 5736.759277 34944.80469 0.000652 23.442461 181.955368 0 1630.070435 0.252336 1
4398.038574 6573.569336 38299.46484 0.300373 19.934256 177.608047 0.038987 1447.585693 0.210863 1
4997.016113 8049.684082 36819.71875 0.025425 29.308523 182.136124 0.034299 2156.978027 0.212418 1
4336.600098 5976.017578 35418.47656 0 28.161255 171.514145 0.030757 1662.35437 0.233553 1
4684.863281 6384.584961 31552.30664 0.000587 25.261745 171.063324 0.002265 1781.053833 0.282051 1
4705.36377 7736.070312 38380.92578 1.473805 24.206837 176.794373 0 2078.783936 0.20712 1
4162.148926 5777.087891 33328.70313 0.046402 23.396721 178.27504 0 1687.860718 0.255738 1
3900.366455 6053.609863 31084.89453 0 24.493921 178.255005 0.006654 1692.633179 0.215686 1
4067.107422 6079.069336 31971.28125 0 22.095299 169.650391 0 1426.192627 0.280645 1
5370.770996 7364.438477 29912.39648 0.006349 23.898109 170.993408 0 1658.299194 0.238562 1
3947.553467 6573.601074 32707.60742 0.02595 21.686169 186.599564 0.025568 1465.09375 0.300633 1
4741.841797 7314.86377 34873.63672 0.003539 24.089655 175.328445 0.108099 1615.134766 0.298013 1
5813.958008 7593.268555 33035.72656 0.259989 23.094631 185.638809 0.025201 1475.287476 0.236246 1
4367.70752 6745.373047 35360.18359 0.049606 25.913261 183.563095 0.025642 1790.556396 0.219745 1
5435.123047 6676.552246 31036.95313 0.329185 31.948938 184.474304 0.023269 2067.11084 0.221843 1
4270.510742 6484.852539 29779.21875 0.043222 26.96258 172.800781 0.017339 1700.548584 0.266881 1
5333.552734 7896.652344 42784.94531 0.000893 24.098181 192.007874 0.002182 1669.771973 0.253247 1
6582.147949 8417.205078 43780.08984 0.191949 33.421333 188.748718 0.023398 2167.64502 0.154098 1
4291.80127 6680.49707 33803.58984 0.008579 24.717596 180.682678 0 1426.538452 0.234375 1
4759.119141 7075.740723 36655.48438 0.326305 25.766224 173.488373 0.00646 1664.268188 0.179739 1
5249.649902 7806.240234 37922.57031 0 24.621796 180.407883 0 1681.239136 0.22623 1
5519.84668 7689.683594 33962.25781 0.026951 25.163956 187.628891 0.03535 1763.837646 0.119741 1
3943.854004 5833.367188 34843.71484 0.032034 21.735525 169.134567 0 1417.518555 0.262458 1
4858.866211 7686.213379 33020.66406 0.068409 24.246094 178.983322 0.048667 1769.676147 0.226708 1
5159.872559 7223.838379 31172.85547 0.07771 28.415581 177.178787 0.102596 1844.396362 0.242623 1
4470.586426 6198.605957 31912.69727 0.006105 20.809929 177.507095 0.017562 1353.115234 0.25 1
3655.520264 6704.125 32456.00391 0.001524 20.924059 182.585403 0 1416.828247 0.190939 1
4912.949219 6555.697754 39061.50781 0.000013 25.877468 174.227188 0.027945 1687.752075 0.23127 1
3952.899658 6442.67041 30414.06055 0.012509 23.374746 179.044495 0.016428 1416.879028 0.308682 1
4358.403809 6796.644043 28888.80469 0.015744 21.592751 180.20871 0.006635 1481.983032 0.203175 1
4614.178223 7007.764648 36267.10156 0.076715 20.558491 182.374588 0.019617 1237.634155 0.229773 1
4141.327637 6534.248535 32818.92578 0.000871 24.385471 176.656967 0.063275 1598.910156 0.262987 1
5700.17334 7951.058594 32938.51953 0.001354 20.38657 184.121719 0.010698 1418.807739 0.206081 1
6102.339844 7570.541992 39649.70313 0.058253 22.379135 186.79631 0.061501 1793.34436 0.17608 1
4768.352539 7095.405762 35015.875 0.012193 25.468355 172.304214 0.006545 1607.454346 0.228296 1
4434.697754 7154.051758 35533.57031 0 19.87047 173.865555 0 1571.59314 0.196141 1
3918.857422 6298.700195 38210.71094 0 23.735889 176.99614 0 1745.765747 0.248428 1
5118.471191 7607.990234 39540.95703 0.032478 26.232553 180.405579 0.032612 1726.529297 0.217105 1
4971.306152 7714.951172 34979.45703 0.001295 24.860538 179.208862 0.028543 1804.651367 0.339806 1
4475.111328 6973.279785 34908.62109 0.000197 26.488665 176.157043 0 1622.18457 0.335443 1
4606.879395 8315.353516 43629.91406 0.193237 27.156214 179.842422 0 1802.755005 0.294118 1
4431.42041 6703.608887 43542.97656 0.000161 27.769403 174.935654 0.085252 1920.14209 0.275974 1
5432.880859 8286.824219 42155.92578 0.000316 23.088268 182.136124 0.008541 1671.389893 0.220736 1
4509.829102 6904.842285 36921.73438 0.228764 22.16106 182.983185 0.023115 1663.802856 0.165517 1
5052.460938 7266.369629 33073.37891 0.020143 26.326748 176.280319 0.044006 1804.353638 0.269737 1
4083.98999 6820.639648 33428.83203 0.037865 23.615602 183.590591 0.00994 1567.4104 0.193548 1
5439.421875 7533.65625 34574.93359 0.039538 24.290653 181.53653 0.01321 1622.475952 0.156997 1
5824.639648 8287.032227 36587.33594 0.070468 25.300989 182.482162 0.055527 1676.024048 0.243333 1
5033.400391 7627.183594 46297.44922 0.02898 25.317274 185.082413 0.019651 1962.189819 0.2125 1
5158.203125 7419.758301 34189.375 0.016957 25.224936 172.219452 0.015258 1569.315186 0.262458 1
5285.463379 7176.410156 34358.42578 0.111241 22.728838 176.392746 0.00865 1623.409546 0.272109 1
3912.142578 6335.126465 31457.52734 0.006489 22.224897 170.125519 0.11259 1260.807617 0.224756 1
5689.252441 7297.071777 35030.45313 0.059961 25.16614 170.936142 0.035313 1632.795044 0.190141 1
5839.858398 8116.57959 37280.37891 0.069782 22.951952 179.756592 0.092497 1467.380005 0.218954 1
4042.851074 6578.973633 35097.75391 0.039621 20.208529 176.538086 0.00439 1215.52124 0.232558 1
4139.981934 5721.578613 30640.63672 0 22.695015 181.900467 0.006339 1580.566895 0.13125 1
4957.33252 6748.644531 36837.75391 0.00013 21.483997 184.11795 0.019396 1426.109619 0.162712 1
6550.727051 7887.47168 34404.13672 0.000164 29.901291 180.292999 0.011069 1956.734497 0.211073 1
5324.251953 6997.619141 34903.33594 0.023539 26.843456 180.498215 0 1985.041992 0.171821 1
4497.263672 7404.009277 35514.66797 0 20.123165 180.473297 0 1543.439453 0.349057 1
4968.223145 6764.588867 32805.00391 0.012933 29.239937 175.745636 0.006559 1757.321533 0.244755 1
6231.937988 7727.272461 34984.98828 0 27.330217 183.059692 0.075953 1882.980713 0.255396 1
5800.968262 7983.149902 36836.45313 0.688142 26.155043 185.084183 0 1884.487305 0.172043 1
4381.138672 6686.121582 33216.39063 0.001408 28.213657 180.013275 0.006762 1931.267822 0.191419 1
4147.271973 6508.578613 35074.34375 0 25.658243 179.414291 0.056914 1778.022217 0.3 1
5127.374023 8049.193848 35508.40234 0.002615 23.297573 177.987686 0.01075 1499.345337 0.185811 1
4967.687012 7535.497559 36910.57422 0 18.344229 176.704926 0.002322 1286.687866 0.241611 1
4530.079102 6841.144531 31515.14258 0.001393 27.058855 174.142807 0.013279 1699.0896 0.22508 1
5720.470215 7420.358887 35729.32813 0.000005 26.780107 173.185898 0.123715 1639.485107 0.173759 1
4428.522949 6196.380371 35173.55859 0.00027 26.984879 181.503937 0 1753.62085 0.248299 1
4660.407227 6779.367676 38259.82813 0 23.23715 174.936371 0.034921 1428.380005 0.177632 1
4094.2146 5877.321289 32869.16406 0 24.471823 179.988953 0.023851 1630.943237 0.161905 1
4225.841797 6456.791992 38881.33594 0.011525 23.31501 179.714645 0.017688 1441.507324 0.198675 1
3561.909912 6560.561523 38124.44141 0.012205 25.698874 182.232819 0.038566 1909.499878 0.242902 1
4179.860352 6200.866699 34764.03906 0.004097 24.374775 182.2117 0.008564 1683.751099 0.174603 1
5808.630371 7503.845703 48838.57813 0.023321 27.327036 187.966232 0.004382 1714.034668 0.239748 1
3898.364746 6599.287109 35391.51563 0.001199 24.664297 177.837112 0.006401 1655.11499 0.216129 1
4812.226562 6795.525879 37797.97656 0.001667 24.917648 182.178619 0.008548 1666.785645 0.18241 1
3514.263916 5780.666504 31792.37109 0.002045 22.623863 171.687073 0.01622 1423.808472 0.247649 1
