Size,Ntrial,TestAcc,TrainAcc,ConfMatrix,Config
7,9,0.6827592697157915,0.6888140994374532,[[8.14285714 2.28571429] [4.85714286 7.28571429]],1e-05
7,9,0.6570910973084886,0.6940427414746994,[[8.42857143 2.        ] [5.71428571 6.42857143]],0.0001
10,0,0.5893382352941177,0.5872227263297086,[[1.3 6. ] [0.5 8. ]],1e-09
10,0,0.5583578431372549,0.5978063640484976,[[1.  6.3] [0.7 7.8]],1e-08
10,0,0.65125,0.6941158082752329,[[3.6 3.7] [1.8 6.7]],1e-07
10,0,0.7131127450980392,0.7433147663444337,[[5.2 2.1] [2.4 6.1]],1e-06
10,0,0.6766666666666666,0.6898706876980776,[[5.8 1.5] [3.6 4.9]],1e-05
10,0,0.6770833333333333,0.691234606967301,[[6.2 1.1] [4.  4.5]],0.0001
10,1,0.5893382352941177,0.5872227263297086,[[1.3 6. ] [0.5 8. ]],1e-09
10,1,0.5583578431372549,0.5978063640484976,[[1.  6.3] [0.7 7.8]],1e-08
10,1,0.65125,0.6941158082752329,[[3.6 3.7] [1.8 6.7]],1e-07
10,1,0.7131127450980392,0.7433147663444337,[[5.2 2.1] [2.4 6.1]],1e-06
10,1,0.6766666666666666,0.6898706876980776,[[5.8 1.5] [3.6 4.9]],1e-05
10,1,0.6770833333333333,0.691234606967301,[[6.2 1.1] [4.  4.5]],0.0001
10,2,0.5893382352941177,0.5872227263297086,[[1.3 6. ] [0.5 8. ]],1e-09
10,2,0.5583578431372549,0.5978063640484976,[[1.  6.3] [0.7 7.8]],1e-08
10,2,0.65125,0.6941158082752329,[[3.6 3.7] [1.8 6.7]],1e-07
10,2,0.7131127450980392,0.7433147663444337,[[5.2 2.1] [2.4 6.1]],1e-06
10,2,0.6766666666666666,0.6898706876980776,[[5.8 1.5] [3.6 4.9]],1e-05
10,2,0.6770833333333333,0.691234606967301,[[6.2 1.1] [4.  4.5]],0.0001
10,3,0.5893382352941177,0.5872227263297086,[[1.3 6. ] [0.5 8. ]],1e-09
10,3,0.5583578431372549,0.5978063640484976,[[1.  6.3] [0.7 7.8]],1e-08
10,3,0.65125,0.6941158082752329,[[3.6 3.7] [1.8 6.7]],1e-07
10,3,0.7131127450980392,0.7433147663444337,[[5.2 2.1] [2.4 6.1]],1e-06
10,3,0.6766666666666666,0.6898706876980776,[[5.8 1.5] [3.6 4.9]],1e-05
10,3,0.6770833333333333,0.691234606967301,[[6.2 1.1] [4.  4.5]],0.0001
10,4,0.5893382352941177,0.5872227263297086,[[1.3 6. ] [0.5 8. ]],1e-09
10,4,0.5583578431372549,0.5978063640484976,[[1.  6.3] [0.7 7.8]],1e-08
10,4,0.65125,0.6941158082752329,[[3.6 3.7] [1.8 6.7]],1e-07
10,4,0.7131127450980392,0.7433147663444337,[[5.2 2.1] [2.4 6.1]],1e-06
10,4,0.6766666666666666,0.6898706876980776,[[5.8 1.5] [3.6 4.9]],1e-05
10,4,0.6770833333333333,0.691234606967301,[[6.2 1.1] [4.  4.5]],0.0001
10,5,0.5893382352941177,0.5872227263297086,[[1.3 6. ] [0.5 8. ]],1e-09
10,5,0.5583578431372549,0.5978063640484976,[[1.  6.3] [0.7 7.8]],1e-08
10,5,0.65125,0.6941158082752329,[[3.6 3.7] [1.8 6.7]],1e-07
10,5,0.7131127450980392,0.7433147663444337,[[5.2 2.1] [2.4 6.1]],1e-06
10,5,0.6766666666666666,0.6898706876980776,[[5.8 1.5] [3.6 4.9]],1e-05
10,5,0.6770833333333333,0.691234606967301,[[6.2 1.1] [4.  4.5]],0.0001
10,6,0.5893382352941177,0.5872227263297086,[[1.3 6. ] [0.5 8. ]],1e-09
10,6,0.5583578431372549,0.5978063640484976,[[1.  6.3] [0.7 7.8]],1e-08
10,6,0.65125,0.6941158082752329,[[3.6 3.7] [1.8 6.7]],1e-07
10,6,0.7131127450980392,0.7433147663444337,[[5.2 2.1] [2.4 6.1]],1e-06
10,6,0.6766666666666666,0.6898706876980776,[[5.8 1.5] [3.6 4.9]],1e-05
10,6,0.6770833333333333,0.691234606967301,[[6.2 1.1] [4.  4.5]],0.0001
10,7,0.5893382352941177,0.5872227263297086,[[1.3 6. ] [0.5 8. ]],1e-09
10,7,0.5583578431372549,0.5978063640484976,[[1.  6.3] [0.7 7.8]],1e-08
10,7,0.65125,0.6941158082752329,[[3.6 3.7] [1.8 6.7]],1e-07
10,7,0.7131127450980392,0.7433147663444337,[[5.2 2.1] [2.4 6.1]],1e-06
10,7,0.6766666666666666,0.6898706876980776,[[5.8 1.5] [3.6 4.9]],1e-05
10,7,0.6770833333333333,0.691234606967301,[[6.2 1.1] [4.  4.5]],0.0001
10,8,0.5893382352941177,0.5872227263297086,[[1.3 6. ] [0.5 8. ]],1e-09
10,8,0.5583578431372549,0.5978063640484976,[[1.  6.3] [0.7 7.8]],1e-08
10,8,0.65125,0.6941158082752329,[[3.6 3.7] [1.8 6.7]],1e-07
10,8,0.7131127450980392,0.7433147663444337,[[5.2 2.1] [2.4 6.1]],1e-06
10,8,0.6766666666666666,0.6898706876980776,[[5.8 1.5] [3.6 4.9]],1e-05
10,8,0.6770833333333333,0.691234606967301,[[6.2 1.1] [4.  4.5]],0.0001
10,9,0.5893382352941177,0.5872227263297086,[[1.3 6. ] [0.5 8. ]],1e-09
10,9,0.5583578431372549,0.5978063640484976,[[1.  6.3] [0.7 7.8]],1e-08
10,9,0.65125,0.6941158082752329,[[3.6 3.7] [1.8 6.7]],1e-07
10,9,0.7131127450980392,0.7433147663444337,[[5.2 2.1] [2.4 6.1]],1e-06
10,9,0.6766666666666666,0.6898706876980776,[[5.8 1.5] [3.6 4.9]],1e-05
10,9,0.6770833333333333,0.691234606967301,[[6.2 1.1] [4.  4.5]],0.0001
