x1 x2 x3 x4 x5 x6 x7 x8 x9 response
4387.913057 7654.672948 40576.28157 0.010741 30.78937 180.200524 0.080161 1868.971079 0.221865 0
6240.661807 7416.196105 35299.12915 0.03269 24.843456 170.936138 0.035313 1617.511364 0.21875 0
4786.260643 6738.487133 37079.04063 0.000868 30.098243 170.141641 0.002261 1849.342268 0.3 0
6544.571924 8612.729092 36154.08597 0.013198 27.237956 180.306815 0.003577 1761.99889 0.243421 0
6425.506034 5257.994722 36710.18972 0.268464 51.074977 186.839962 0.130342 3243.44817 0.25 1
4991.813859 6258.185666 31179.83696 0.174463 24.534882 179.67428 0.045541 1706.65536 0.266436 0
6427.297166 6025.491383 33006.4185 0.012076 25.388078 178.031966 0.002205 1926.780124 0.168421 1
4418.845658 7060.486527 33787.00531 0 20.35529 177.5071 0.017562 1330.589599 0.239482 0
5419.161786 7623.467305 35055.92517 0 22.917111 190.845294 0.00655 1507.976798 0.212963 0
4392.218582 6306.398246 34477.83051 0.030013 22.152016 179.901357 0.044851 1411.898941 0.208469 1
7993.429735 7133.98598 33921.97816 0.035893 45.626414 187.558455 0.086382 3616.978389 0.2 1
3944.555638 6254.204055 34648.25585 0.5276 22.844205 175.900797 0.017121 1463.842767 0.197452 1
3875.562126 5118.741297 29624.60541 1.511097 20.8543 169.976979 0.00456 1272.365177 0.233227 0
6260.399669 8613.461712 34992.24553 0.09397 33.151805 172.899452 0.141756 1830.71029 0.15 1
5892.491366 6848.334403 36133.18231 0.039535 27.811522 173.185905 0.123715 1690.786849 0.195489 0
5616.193537 7857.918873 32913.9789 0.008105 29.605659 175.560048 0.006576 2019.555225 0.256667 0
4162.245598 6143.755919 33443.57334 0.008581 25.71308 176.699412 0 1694.107642 0.20678 1
4331.486932 6635.700726 34282.97342 0.000505 23.688973 183.346962 0.021419 1512.568371 0.26045 1
7176.757386 8088.534787 39737.06253 0.060086 46.385547 188.741909 0.003347 2662.110536 0.189189 1
3954.468968 6855.90643 37363.18545 0.002218 24.185288 172.764812 0.01321 1441.500522 0.203883 0
6313.709243 8657.664543 35999.91944 0.007859 23.550909 192.849507 0.006254 1734.301097 0.180272 1
4648.274859 6869.984579 37008.85714 0 21.226251 173.360486 0.064799 1459.78924 0.29316 0
4831.654799 6930.033602 36394.65054 0.004969 24.852669 183.160313 0.014958 1748.01816 0.262987 1
4691.109235 7565.162661 34156.9518 0 23.655581 179.795345 0.002146 1767.288922 0.290221 1
4015.023793 6726.494727 35070.02543 0 21.752908 166.94929 0.018112 1440.324237 0.266667 1
8978.048222 11078.84816 39529.35031 0.021298 63.897308 183.118003 0.194882 2506.941813 0.145299 1
4631.942154 7033.492679 37487.45502 0.038378 22.951454 188.256211 0 1575.437999 0.187097 1
4559.46745 6949.142588 35707.65327 0.077177 21.232648 174.620646 0.010904 1445.584044 0.195513 0
4446.181293 6232.75443 40833.99507 0.005812 27.055678 174.803963 0.037116 1851.977132 0.200617 0
6207.625301 7784.223288 36276.65437 0.001352 22.747816 175.425375 0.010904 1349.163571 0.213287 1
3958.61327 6582.024345 38536.99809 0.171601 24.100318 181.955375 0 1670.445543 0.202658 0
4107.637695 6038.258906 34107.58495 0.002831 22.438046 184.800569 0.078268 1591.184526 0.215686 0
4127.710051 7347.607463 38449.63515 0.092213 19.292765 165.972282 0.013692 1170.821569 0.2443 0
4471.751174 8037.285629 38459.28459 0.000139 22.589422 176.902756 0.008592 1583.963666 0.207006 1
3569.590848 5047.354471 27143.82224 0.014755 19.197452 162.410537 0 1047.092428 0.287975 0
9861.392727 11308.67071 39216.63194 0.872632 89.597484 186.795536 2.416963 3270.001883 0.197531 1
7338.432209 10425.03761 40712.36514 0.123715 61.875462 192.002586 0.223197 3559.542083 0.202247 1
3731.492014 6216.620455 38598.49165 0.000638 23.935009 176.996147 0 1763.162105 0.211039 0
8855.270771 9889.487937 36489.56968 0.108348 32.989825 180.294938 0.032681 2311.622794 0.220588 0
3789.716716 6200.499885 32816.11246 0.425957 27.034185 179.752145 0.009315 1869.332781 0.273292 1
6595.356844 8402.509855 35210.60744 0.120463 23.056704 179.136712 0.034287 1392.864192 0.212454 1
7066.699497 6158.105873 31536.46968 0.003746 28.167017 166.270666 0 1963.535766 0.19802 1
6159.900167 9257.693015 34563.47189 1.117563 49.418389 186.262072 0.073102 3278.725639 0.43956 1
7090.687633 7664.037999 37522.97986 0.058117 27.786827 181.503933 0 1810.800946 0.157303 0
7031.298316 7229.699013 37889.99615 4.069484 18.848832 184.00612 0.010961 1569.571015 0.12987 1
4449.594271 6428.209672 28784.8941 0.001902 24.094518 181.638296 0.023906 1630.903122 0.203226 1
4463.622958 6379.380249 34690.52686 0.057321 24.394758 175.879695 0.017923 1637.086924 0.248276 0
6190.495908 8168.152836 39385.99523 0.907373 23.89681 177.164242 0.006443 1406.38858 0.187302 0
6651.051073 5803.078444 32544.91302 0.005178 27.227434 181.415064 0.082309 1983.512576 0.2 1
4533.22393 3442.899939 34801.54197 0.002744 21.016783 173.422296 0.020033 1801.326549 0.178218 1
6240.661807 7416.196105 35299.12915 0.03269 24.843456 170.936138 0.035313 1617.511364 0.21875 0
12220.46234 12247.2633 39871.73569 0 46.18381 192.536776 0.007857 3843.754479 0.123894 1
5616.193537 7857.918873 32913.9789 0.008105 29.605659 175.560048 0.006576 2019.555225 0.256667 0
5066.989293 7463.980609 35307.01259 0 22.643151 176.392744 0.00865 1614.293957 0.246711 0
6210.596735 7365.102809 37813.01828 0.002359 20.958406 160.395258 0.024497 1281.094994 0.128205 0
4910.961322 7271.632045 34391.43187 0.017639 36.081006 184.181751 0.029277 2231.331312 0.252427 1
9472.205304 8832.625452 43471.74868 0.014529 43.320162 191.161722 0.203058 2770.449128 0.227545 1
4246.474717 6896.696149 34018.03907 0.018064 24.641916 173.071537 0 1501.753191 0.244373 0
7829.401957 8391.859231 47646.90915 39.548899 22.18833 180.951507 0 1492.351875 0.22807 1
6380.753658 7020.199646 32058.77518 0.009619 48.709924 175.136979 0.017936 2364.364184 0.266376 1
4443.020646 5610.530259 21199.93111 0.033791 19.738244 175.577835 0 1350.871826 0.29582 0
7058.060903 7294.789618 37755.2267 0 54.221921 191.678271 0.197569 3756.382335 0.195402 1
6093.70972 8549.504824 36197.03375 0 23.403543 179.090486 0.016887 1559.888411 0.216667 1
5892.491366 6848.334403 36133.18231 0.039535 27.811522 173.185905 0.123715 1690.786849 0.195489 0
4302.294432 7112.289057 38432.54467 0.008281 24.719923 178.186833 0.006865 1595.973219 0.244373 0
5830.950944 5138.626609 30381.43369 0.339184 19.715771 178.55496 0.03867 1671.075304 0.139535 1
5411.324885 4741.606049 33057.9747 0.000667 40.376407 182.303558 0 2673.149891 0.222222 1
6342.237182 7504.445322 33856 0.007484 47.44611 179.229214 0.024892 2061.085457 0.149533 1
4605.06806 6940.764086 36201.60163 0.006727 23.25223 173.62247 0.011017 1531.662606 0.236667 0
5298.122433 7331.867152 33731.57273 0.008719 29.543029 185.309348 0.018255 2251.692191 0.260586 1
4270.214126 6887.630405 37834.56048 0 22.284868 168.490671 0.003293 1402.692145 0.24183 0
4542.436134 7222.798041 37039.0233 0.005324 19.938993 176.538089 0.00439 1195.113564 0.171329 0
5697.170491 5381.710551 27888.89362 5.178104 29.680946 177.228718 0.011307 1955.161129 0.19209 1
4030.630545 5756.161745 35855.91716 0.061379 28.117362 179.410394 0.04495 1814.786543 0.283784 1
7404.378158 9709.800304 35095.98392 0 39.961902 174.774011 0.028246 3237.000045 0.195556 1
4527.614573 7216.101054 30854.85579 0.014133 26.3765 176.600113 0.00213 1685.230497 0.268371 1
5050.868671 7881.74218 38055.42185 0.000864 28.175374 185.176717 0.021305 1909.722225 0.262136 0
4933.197909 6031.139652 32054.20137 0.004295 30.913045 181.369609 0 2038.863585 0.207746 0
5507.605357 6701.486407 37757.28705 0.006184 44.830634 177.016493 0.694328 2038.232137 0.313131 1
6651.067717 8901.512853 35875.87244 0.045583 27.568897 181.135122 0.053034 2210.008375 0.277592 1
5043.316746 7283.286235 36372.32438 0.035477 25.768761 188.017125 0.040173 1713.022909 0.173913 1
4185.431676 6908.821922 36037.39797 0.00186 28.529936 181.364461 0 1976.707937 0.252427 1
4260.386294 5978.296787 33350.85907 0.069702 21.850761 184.328228 0.021959 1577.833039 0.284314 1
5373.209307 7407.495747 38968.49101 2.16544 24.917058 173.902005 0.018428 1810.479792 0.147601 0
10732.19401 8813.172292 44346.69387 0.033791 27.087809 177.460357 0.029256 1682.602234 0.136564 1
4069.02382 6280.37207 36073.5875 0.027402 30.470328 174.726018 0.057988 1591.858381 0.225 0
5466.886341 6515.706613 32352.15733 2e-05 50.949645 188.192888 0.043237 2789.171783 0.210811 1
5782.250906 7007.501102 40371.60628 0.046843 27.683619 179.358856 0.013095 1841.961696 0.323232 0
5171.989637 4917.083222 32623.83712 0.011504 22.15843 186.681979 0.011803 1545.128311 0.139344 1
4042.898486 6039.829996 30143.20222 0.017548 21.859079 184.11795 0.019396 1440.945103 0.13355 0
8475.79012 6634.276595 35840.89088 0.008249 49.216439 185.454638 0.002154 3077.68548 0.153061 1
8825.424075 6329.79843 33618.89605 0.073233 53.249865 184.673384 0.028545 3704.418619 0.203297 1
3994.21091 6628.330021 36584.47667 0.002103 26.891219 178.644011 0.004348 1774.682053 0.270968 1
3726.488067 5893.347008 37785.94529 0.306602 24.403343 179.554888 0.008474 1739.851476 0.267742 0
6016.300788 7460.491216 36355.01999 2.277629 24.893884 172.219456 0.015258 1555.932211 0.248299 0
3421.792649 6016.872876 30141.7911 0.00011 24.635523 184.815751 0 1856.72284 0.203175 1
5084.76986 7487.531968 30003.7575 1.070783 26.055565 184.970681 0.025206 1924.596271 0.230769 1
3842.318406 5984.246397 35281.72273 0.001284 21.718715 169.134563 0 1417.496638 0.279461 0
3684.419772 6145.952086 34602.87875 0.002221 21.860617 180.208709 0.006635 1495.392833 0.18328 0
6016.300788 7460.491216 36355.01999 2.277629 24.893884 172.219456 0.015258 1555.932211 0.248299 0
4563.961668 6715.197673 30679.11346 0.043935 22.361165 174.04043 0.003661 1469.026955 0.253125 1
5967.354644 4929.873229 33714.99882 0.008766 13.789239 175.057744 0.010885 1266.110032 0.197531 1
4463.622958 6379.380249 34690.52686 0.057321 24.394758 175.879695 0.017923 1637.086924 0.248276 0
6465.885887 4597.625373 25377.95553 0.000316 20.930169 176.339117 0.017919 1604.453557 0.232877 1
4989.388643 6494.479549 35465.93588 0.592189 29.318362 179.071929 0.059952 2001.042984 0.156716 0
8224.263622 7503.727214 34675.32114 0.038128 40.714244 183.605743 0.053193 2895.174829 0.263959 1
6046.819567 8060.180586 31383.14441 0.000656 26.593092 182.643616 0.010819 1813.894053 0.204698 1
6367.932825 7290.378563 39123.70744 0.249116 44.568766 205.205812 0.131298 3107.820759 0.187166 1
5681.962166 7597.489344 37005.46131 0.002594 27.332436 182.094799 0.002073 1971.993678 0.232639 1
4879.500956 6879.966488 32802.39228 0.137943 24.579477 175.348605 0.006829 1737.736621 0.237013 0
3954.468968 6855.90643 37363.18545 0.002218 24.185288 172.764812 0.01321 1441.500522 0.203883 0
4456.748983 6265.404609 32891.46458 0 20.836107 174.504486 0.157766 1280.279844 0.252669 0
14900.77267 13207.24121 40856.39894 0.087041 56.97832 192.73717 0.026662 4394.30709 0.120773 1
5469.606646 6027.227599 36428.63263 0.086431 56.382964 174.235721 0 2843.112409 0.243119 1
3948.471135 6460.337471 39190.24445 0.017617 19.194724 178.322855 0.008603 1493.908219 0.147799 0
6476.539741 8627.479955 32916.12984 0 44.212425 179.021614 0.013245 3171.573605 0.234848 1
3753.334619 5616.354331 29964.61618 0.523529 24.522717 180.718252 0 1617.672925 0.196875 1
4531.47974 7742.074137 36568.97048 0 19.998091 173.865549 0 1579.232612 0.268608 0
3983.59117 6517.881433 32707.60769 0.014853 21.554315 186.599569 0.025568 1461.458944 0.245223 0
3748.920825 6607.203671 36244.36135 0.001141 24.60602 179.208863 0.028543 1782.895068 0.263158 0
4706.132632 6848.832809 29230.54632 0.194299 22.915241 179.602263 0.036863 1561.565593 0.194719 0
4091.067557 6759.780056 37617.55966 0.004259 25.89757 188.472846 0.014792 2083.31033 0.255521 1
5017.46915 7770.524784 37336.09835 0.05501 34.790075 182.255795 0.019617 2233.023278 0.201299 0
3469.841548 5282.395889 33582.16916 0.000129 18.103416 170.531514 0.045752 1130.591703 0.204545 0
5023.155707 5221.615356 21863.8018 381.769763 24.028583 182.593784 0.010819 1718.678848 0.243151 0
4824.833351 6565.991949 32064.81024 0.003541 26.082655 168.283512 0.033781 1826.133272 0.265176 1
9301.192932 6729.778267 37180.70597 0.108463 41.698159 166.825728 0.039043 2794.601682 0.183333 1
4681.345572 7915.147313 36858.66409 0 33.091531 136.286072 0.112629 1613.155968 0.202899 1
3715.778998 6460.256189 34685.99928 0.00011 23.374858 174.066539 0 1488.466442 0.265432 0
5110.549985 6174.254819 34353.1032 2.709982 23.502705 180.867799 0.01502 1589.991017 0.308197 1
10235.16888 7342.569688 31892.43147 0.002512 23.681521 181.809653 0.017642 1718.765728 0.186047 1
3320.905492 5365.881911 34978.52489 0.075855 26.674634 184.57913 0 1711.745093 0.194969 1
4147.857929 7164.78789 35929.06618 0.00073 28.696074 174.713675 0 2000.417372 0.34375 1
4556.490521 6812.596395 30864.55897 0.03998 23.374747 179.044492 0.016428 1416.878976 0.315113 0
4650.854653 7296.302985 40902.14333 0 26.171321 180.405575 0.032612 1723.019458 0.232558 0
4732.654527 6798.325743 29629.60319 0 27.628708 172.800775 0.017339 1728.19554 0.247525 0
3876.292641 5975.387461 31963.63761 0.004764 17.975191 171.763752 0.046853 1140.39222 0.287097 0
6925.44969 9910.888072 38136.12151 0.016728 30.002182 184.614933 0.004239 2069.097456 0.214058 0
7734.113444 8401.620403 36088.84422 0.044122 22.985751 180.659739 0 2004.542743 0.131455 1
6076.106534 9440.754502 36137.73814 0.065872 39.597318 169.753376 0.266595 2031.447046 0.172414 1
